n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
1,10,identity,0.01,lbfgs,300,0.7233396318755796
1,10,identity,0.1,adam,100,0.7361984786217549
1,10,identity,0.1,adam,200,0.6960134789671522
1,10,identity,0.1,adam,300,0.7085095084878841
1,10,identity,0.1,lbfgs,100,0.7004590163036286
1,10,identity,0.1,lbfgs,200,0.7227785157988724
1,10,identity,0.1,lbfgs,300,0.7350153695326855
1,10,logistic,0.001,adam,100,0.8088180132521938
1,10,logistic,0.001,adam,200,0.8154064600874866
1,10,logistic,0.001,adam,300,0.7200687386039621
1,10,logistic,0.001,lbfgs,100,0.9446025312285611
1,10,logistic,0.001,lbfgs,200,0.9565591007770817
1,10,logistic,0.001,lbfgs,300,0.9776288081439913
1,10,logistic,0.01,adam,100,0.978849063384341
1,10,logistic,0.01,adam,200,0.9685354416447511
1,10,logistic,0.01,adam,300,0.9372786323782212
1,10,logistic,0.01,lbfgs,100,0.9475309052344294
1,10,logistic,0.01,lbfgs,200,0.9769497102877003
1,10,logistic,0.01,lbfgs,300,0.9611182490321699
1,10,logistic,0.1,adam,100,0.9842009444063868
1,10,logistic,0.1,adam,200,0.975208493166634
1,10,logistic,0.1,adam,300,0.9808887302452602
1,10,logistic,0.1,lbfgs,100,0.9602926005872386
1,10,logistic,0.1,lbfgs,200,0.9596975229550533
1,10,logistic,0.1,lbfgs,300,0.9759567793802082
1,10,tanh,0.001,adam,100,0.8280577236130425
1,10,tanh,0.001,adam,200,0.9148399247889201
1,10,tanh,0.001,adam,300,0.931204848203405
1,10,tanh,0.001,lbfgs,100,0.8024611686754477
1,10,tanh,0.001,lbfgs,200,0.9668329063633417
1,10,tanh,0.001,lbfgs,300,0.972848012679439
1,10,tanh,0.01,adam,100,0.9513535446274934
1,10,tanh,0.01,adam,200,0.9709691781990912
1,10,tanh,0.01,adam,300,0.9567234937707694
1,10,tanh,0.01,lbfgs,100,0.9150386567711122
1,10,tanh,0.01,lbfgs,200,0.9651735933653374
1,10,tanh,0.01,lbfgs,300,0.9777966480025948
1,10,tanh,0.1,adam,100,0.9774191965424115
1,10,tanh,0.1,adam,200,0.9733400580726171
1,10,tanh,0.1,adam,300,0.9595865247943478
1,10,tanh,0.1,lbfgs,100,0.8192114434452267
1,10,tanh,0.1,lbfgs,200,0.9833369664880814
1,10,tanh,0.1,lbfgs,300,0.9789801074568418
1,10,relu,0.001,adam,100,0.7766560539214353
1,10,relu,0.001,adam,200,0.884588556135061
1,10,relu,0.001,adam,300,0.6814929963464429
1,10,relu,0.001,lbfgs,100,0.9342787115824638
1,10,relu,0.001,lbfgs,200,0.9524225605918717
1,10,relu,0.001,lbfgs,300,0.9098418425540999
1,10,relu,0.01,adam,100,0.9310590370433709
1,10,relu,0.01,adam,200,0.9495197096899307
1,10,relu,0.01,adam,300,0.9389228792543063
1,10,relu,0.01,lbfgs,100,0.9211253381091871
1,10,relu,0.01,lbfgs,200,0.8699951316512016
