n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
3,10,identity,0.1,adam,300,0.6821403443606426
3,10,identity,0.1,lbfgs,100,0.6586419323073536
3,10,identity,0.1,lbfgs,200,0.6779138529534341
3,10,identity,0.1,lbfgs,300,0.7180942208737353
3,10,logistic,0.001,adam,100,0.6468811599941053
3,10,logistic,0.001,adam,200,0.9725056843146632
3,10,logistic,0.001,adam,300,0.9627343163878368
3,10,logistic,0.001,lbfgs,100,0.5671099711240012
3,10,logistic,0.001,lbfgs,200,0.9642922909818026
3,10,logistic,0.001,lbfgs,300,0.9715565563519346
3,10,logistic,0.01,adam,100,0.9922025460707196
3,10,logistic,0.01,adam,200,0.9856651632447971
3,10,logistic,0.01,adam,300,0.988742719920319
3,10,logistic,0.01,lbfgs,100,0.8050683176887861
3,10,logistic,0.01,lbfgs,200,0.9464252038851041
3,10,logistic,0.01,lbfgs,300,0.9715576456806952
3,10,logistic,0.1,adam,100,0.9880057111019417
3,10,logistic,0.1,adam,200,0.9860762247130724
3,10,logistic,0.1,adam,300,0.9887852838663982
3,10,logistic,0.1,lbfgs,100,0.9054490099217998
3,10,logistic,0.1,lbfgs,200,0.9418625880881666
3,10,logistic,0.1,lbfgs,300,0.9733298871260176
3,10,tanh,0.001,adam,100,0.9682769481917815
3,10,tanh,0.001,adam,200,0.978442649579494
3,10,tanh,0.001,adam,300,0.9766341298189398
3,10,tanh,0.001,lbfgs,100,0.951281247194475
3,10,tanh,0.001,lbfgs,200,0.9842644682934099
3,10,tanh,0.001,lbfgs,300,0.9733012391568903
3,10,tanh,0.01,adam,100,0.9921055968211236
3,10,tanh,0.01,adam,200,0.989852708509743
3,10,tanh,0.01,adam,300,0.9848638552780585
3,10,tanh,0.01,lbfgs,100,0.9499149102980713
3,10,tanh,0.01,lbfgs,200,0.9758031584441231
3,10,tanh,0.01,lbfgs,300,0.9728607380584373
3,10,tanh,0.1,adam,100,0.963499576750812
3,10,tanh,0.1,adam,200,0.9593719038978019
3,10,tanh,0.1,adam,300,0.9865335567407598
3,10,tanh,0.1,lbfgs,100,0.9580582155590718
3,10,tanh,0.1,lbfgs,200,0.977957206638535
3,10,tanh,0.1,lbfgs,300,0.9732677025410146
3,10,relu,0.001,adam,100,0.9625695364862139
3,10,relu,0.001,adam,200,0.9637217279209693
3,10,relu,0.001,adam,300,0.96352585719208
3,10,relu,0.001,lbfgs,100,0.9835232845389966
3,10,relu,0.001,lbfgs,200,0.9795186707600521
3,10,relu,0.001,lbfgs,300,0.9707817871672654
3,10,relu,0.01,adam,100,0.972532745983349
3,10,relu,0.01,adam,200,0.9844290554122292
3,10,relu,0.01,adam,300,0.9879193859100442
3,10,relu,0.01,lbfgs,100,0.8286534185464345
3,10,relu,0.01,lbfgs,200,0.9855136984030743
3,10,relu,0.01,lbfgs,300,0.9866415850699062
3,10,relu,0.1,adam,100,0.9849025477416796
3,10,relu,0.1,adam,200,0.9703036997682303
3,10,relu,0.1,adam,300,0.9685218758110243
3,10,relu,0.1,lbfgs,100,0.8039374969807931
3,10,relu,0.1,lbfgs,200,0.9641546858892907
3,10,relu,0.1,lbfgs,300,0.9805117096537124
3,20,identity,0.001,adam,100,0.7220814192443181
3,20,identity,0.001,adam,200,0.6811050870281515
3,20,identity,0.001,adam,300,0.6723455868191952
3,20,identity,0.001,lbfgs,100,0.6991645953913618
3,20,identity,0.001,lbfgs,200,0.7046539501523063
3,20,identity,0.001,lbfgs,300,0.7227142732570462
3,20,identity,0.01,adam,100,0.694423564399089
3,20,identity,0.01,adam,200,0.696115926115296
3,20,identity,0.01,adam,300,0.6554877549376541
3,20,identity,0.01,lbfgs,100,0.7153172020762868
3,20,identity,0.01,lbfgs,200,0.7077615801530739
3,20,identity,0.01,lbfgs,300,0.656694254690253
3,20,identity,0.1,adam,100,0.7104645510706213
3,20,identity,0.1,adam,200,0.67999070356445
3,20,identity,0.1,adam,300,0.7079914679467103
3,20,identity,0.1,lbfgs,100,0.7069912853405124
3,20,identity,0.1,lbfgs,200,0.6775566904250706
3,20,identity,0.1,lbfgs,300,0.696339642863127
3,20,logistic,0.001,adam,100,0.9631682270041456
3,20,logistic,0.001,adam,200,0.982591733012558
3,20,logistic,0.001,adam,300,0.9831712545184945
3,20,logistic,0.001,lbfgs,100,0.9514012190357695
3,20,logistic,0.001,lbfgs,200,0.9776177222561917
3,20,logistic,0.001,lbfgs,300,0.9810242659856058
3,20,logistic,0.01,adam,100,0.985571791612418
3,20,logistic,0.01,adam,200,0.987207783393651
3,20,logistic,0.01,adam,300,0.9907789533025542
3,20,logistic,0.01,lbfgs,100,0.9398069130438869
3,20,logistic,0.01,lbfgs,200,0.9764940030910229
3,20,logistic,0.01,lbfgs,300,0.9853787371810059
3,20,logistic,0.1,adam,100,0.9898361386424501
3,20,logistic,0.1,adam,200,0.9915068847619931
3,20,logistic,0.1,adam,300,0.9886289913543023
3,20,logistic,0.1,lbfgs,100,0.9476400938411405
3,20,logistic,0.1,lbfgs,200,0.9691256048517276
3,20,logistic,0.1,lbfgs,300,0.9798038972212597
3,20,tanh,0.001,adam,100,0.9852852879477785
3,20,tanh,0.001,adam,200,0.9833476402481696
3,20,tanh,0.001,adam,300,0.9881043341133375
3,20,tanh,0.001,lbfgs,100,0.9793756435953258
3,20,tanh,0.001,lbfgs,200,0.9761053761654102
3,20,tanh,0.001,lbfgs,300,0.9889458155610431
3,20,tanh,0.01,adam,100,0.9901184260175173
3,20,tanh,0.01,adam,200,0.9869248186377552
3,20,tanh,0.01,adam,300,0.9882327341962434
3,20,tanh,0.01,lbfgs,100,0.9768825259618088
3,20,tanh,0.01,lbfgs,200,0.9866792294710408
3,20,tanh,0.01,lbfgs,300,0.9833028103330714
3,20,tanh,0.1,adam,100,0.9755299025622987
3,20,tanh,0.1,adam,200,0.9848216959821239
3,20,tanh,0.1,adam,300,0.9799244270482637
3,20,tanh,0.1,lbfgs,100,0.9669433645165337
3,20,tanh,0.1,lbfgs,200,0.983791578226472
3,20,tanh,0.1,lbfgs,300,0.9777803726010912
3,20,relu,0.001,adam,100,0.9911776157442171
3,20,relu,0.001,adam,200,0.9937590815967949
3,20,relu,0.001,adam,300,0.9876662378804868
3,20,relu,0.001,lbfgs,100,0.9714130717431144
3,20,relu,0.001,lbfgs,200,0.9894042765706275
3,20,relu,0.001,lbfgs,300,0.9860163447758397
3,20,relu,0.01,adam,100,0.9954427400801459
3,20,relu,0.01,adam,200,0.9935628921377138
3,20,relu,0.01,adam,300,0.9933791996061307
3,20,relu,0.01,lbfgs,100,0.9842083770499257
3,20,relu,0.01,lbfgs,200,0.985121663211391
3,20,relu,0.01,lbfgs,300,0.9916797223599391
3,20,relu,0.1,adam,100,0.9876135552215286
3,20,relu,0.1,adam,200,0.9773960495728535
3,20,relu,0.1,adam,300,0.9735756816269572
3,20,relu,0.1,lbfgs,100,0.9635290446210235
3,20,relu,0.1,lbfgs,200,0.98179737466295
3,20,relu,0.1,lbfgs,300,0.9826130554117775
