n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
2,10,logistic,0.01,adam,300,0.9420146484885943
2,10,logistic,0.01,lbfgs,100,0.9346651462027138
2,10,logistic,0.01,lbfgs,200,0.96304524235086
2,10,logistic,0.01,lbfgs,300,0.9774428718764828
2,10,logistic,0.1,adam,100,0.962401421542926
2,10,logistic,0.1,adam,200,0.9614934002433131
2,10,logistic,0.1,adam,300,0.9740673879298015
2,10,logistic,0.1,lbfgs,100,0.8709167526390378
2,10,logistic,0.1,lbfgs,200,0.9757243209683388
2,10,logistic,0.1,lbfgs,300,0.9733828365359428
2,10,tanh,0.001,adam,100,0.8783331136913062
2,10,tanh,0.001,adam,200,0.9108891174596463
2,10,tanh,0.001,adam,300,0.9168708527249858
2,10,tanh,0.001,lbfgs,100,0.922091784386678
2,10,tanh,0.001,lbfgs,200,0.9755593155035903
2,10,tanh,0.001,lbfgs,300,0.9823890672254425
2,10,tanh,0.01,adam,100,0.9753181901159592
2,10,tanh,0.01,adam,200,0.9680049363495064
2,10,tanh,0.01,adam,300,0.9826991350969019
2,10,tanh,0.01,lbfgs,100,0.9446204998144467
2,10,tanh,0.01,lbfgs,200,0.9671131634251713
2,10,tanh,0.01,lbfgs,300,0.9660518322362738
2,10,tanh,0.1,adam,100,0.9237048564015139
2,10,tanh,0.1,adam,200,0.9720229519864898
2,10,tanh,0.1,adam,300,0.9446263241843009
2,10,tanh,0.1,lbfgs,100,0.9662505206989196
2,10,tanh,0.1,lbfgs,200,0.9736437611020952
2,10,tanh,0.1,lbfgs,300,0.9663822296704134
2,10,relu,0.001,adam,100,0.8387734852698832
2,10,relu,0.001,adam,200,0.6587690769622482
2,10,relu,0.001,adam,300,0.7016918938579813
2,10,relu,0.001,lbfgs,100,0.9577236196368917
2,10,relu,0.001,lbfgs,200,0.9417202915806037
2,10,relu,0.001,lbfgs,300,0.9660040331693358
2,10,relu,0.01,adam,100,0.9421232485759039
2,10,relu,0.01,adam,200,0.9346371679649367
2,10,relu,0.01,adam,300,0.9802221467164927
2,10,relu,0.01,lbfgs,100,0.9516702596365376
2,10,relu,0.01,lbfgs,200,0.94146599088201
2,10,relu,0.01,lbfgs,300,0.967310701935578
2,10,relu,0.1,adam,100,0.9641916066703533
2,10,relu,0.1,adam,200,0.8881135571767875
2,10,relu,0.1,adam,300,0.907703797450895
2,10,relu,0.1,lbfgs,100,0.9507537475401562
2,10,relu,0.1,lbfgs,200,0.9770971072656527
2,10,relu,0.1,lbfgs,300,0.9701779144618221
2,20,identity,0.001,adam,100,0.684947175723388
2,20,identity,0.001,adam,200,0.6953710695149155
2,20,identity,0.001,adam,300,0.7410795321744807
2,20,identity,0.001,lbfgs,100,0.6553278033712077
2,20,identity,0.001,lbfgs,200,0.7133498875810428
2,20,identity,0.001,lbfgs,300,0.6830963383365003
