n_layers,n_neurons,transfer_func,learn_rate,algorithm,max_iter,test_accuracy
3,10,identity,0.1,adam,200,0.42430927012792513
3,10,identity,0.1,adam,300,0.476008637382694
3,10,identity,0.1,lbfgs,100,0.46098079263775293
3,10,identity,0.1,lbfgs,200,0.4960538657096834
3,10,identity,0.1,lbfgs,300,0.4436379783493198
3,10,logistic,0.001,adam,100,0.4556003735505467
3,10,logistic,0.001,adam,200,0.5320817658615415
3,10,logistic,0.001,adam,300,0.5434440526976487
3,10,logistic,0.001,lbfgs,100,0.5350821002085899
3,10,logistic,0.001,lbfgs,200,0.5400076454017855
3,10,logistic,0.001,lbfgs,300,0.6059784528949105
3,10,logistic,0.01,adam,100,0.532326712933971
3,10,logistic,0.01,adam,200,0.5093072164998758
3,10,logistic,0.01,adam,300,0.5798825391432095
3,10,logistic,0.01,lbfgs,100,0.4960944858103346
3,10,logistic,0.01,lbfgs,200,0.5057486711654008
3,10,logistic,0.01,lbfgs,300,0.5409584297469154
3,10,logistic,0.1,adam,100,0.5411209063786548
3,10,logistic,0.1,adam,200,0.5878481230496417
3,10,logistic,0.1,adam,300,0.5298288569566045
3,10,logistic,0.1,lbfgs,100,0.5286733004514873
3,10,logistic,0.1,lbfgs,200,0.582802481403916
3,10,logistic,0.1,lbfgs,300,0.5522658988396557
3,10,tanh,0.001,adam,100,0.5879868815202574
3,10,tanh,0.001,adam,200,0.5565979040922131
3,10,tanh,0.001,adam,300,0.5033437777018631
3,10,tanh,0.001,lbfgs,100,0.5579772988639127
3,10,tanh,0.001,lbfgs,200,0.5683110012467105
3,10,tanh,0.001,lbfgs,300,0.595574295351623
3,10,tanh,0.01,adam,100,0.5724746649354236
3,10,tanh,0.01,adam,200,0.542939297129045
3,10,tanh,0.01,adam,300,0.5286105956492368
3,10,tanh,0.01,lbfgs,100,0.5572566039380653
3,10,tanh,0.01,lbfgs,200,0.6288415782700159
3,10,tanh,0.01,lbfgs,300,0.588529002344837
3,10,tanh,0.1,adam,100,0.5238494678488452
3,10,tanh,0.1,adam,200,0.4720189796069972
3,10,tanh,0.1,adam,300,0.47303372408981986
3,10,tanh,0.1,lbfgs,100,0.5155808717910433
3,10,tanh,0.1,lbfgs,200,0.5242769861300987
3,10,tanh,0.1,lbfgs,300,0.5691665713711613
3,10,relu,0.001,adam,100,0.5702420948875696
3,10,relu,0.001,adam,200,0.6521774736365071
3,10,relu,0.001,adam,300,0.5332926996593346
3,10,relu,0.001,lbfgs,100,0.5128238856386355
3,10,relu,0.001,lbfgs,200,0.556432061585836
3,10,relu,0.001,lbfgs,300,0.5515764545226128
3,10,relu,0.01,adam,100,0.5398503555279315
3,10,relu,0.01,adam,200,0.5731423563327043
3,10,relu,0.01,adam,300,0.5811293369367632
3,10,relu,0.01,lbfgs,100,0.548696116724709
3,10,relu,0.01,lbfgs,200,0.5932646006767877
3,10,relu,0.01,lbfgs,300,0.598524733882912
3,10,relu,0.1,adam,100,0.41134762022662186
3,10,relu,0.1,adam,200,0.500260769028736
3,10,relu,0.1,adam,300,0.45712497859927
3,10,relu,0.1,lbfgs,100,0.5221451068360771
3,10,relu,0.1,lbfgs,200,0.5455929181737488
3,10,relu,0.1,lbfgs,300,0.530734128917449
3,20,identity,0.001,adam,100,0.42928313970513593
3,20,identity,0.001,adam,200,0.45405453231536164
3,20,identity,0.001,adam,300,0.44330040867668496
3,20,identity,0.001,lbfgs,100,0.47207355985077853
3,20,identity,0.001,lbfgs,200,0.4736040097546719
3,20,identity,0.001,lbfgs,300,0.4505030977079191
3,20,identity,0.01,adam,100,0.47739386283086016
3,20,identity,0.01,adam,200,0.4632186329886375
3,20,identity,0.01,adam,300,0.4277851953302494
3,20,identity,0.01,lbfgs,100,0.4925780668610856
3,20,identity,0.01,lbfgs,200,0.4724008827611273
3,20,identity,0.01,lbfgs,300,0.46740750204074544
3,20,identity,0.1,adam,100,0.4643582877095059
3,20,identity,0.1,adam,200,0.3506619109299088
3,20,identity,0.1,adam,300,0.46421695012597963
3,20,identity,0.1,lbfgs,100,0.45535008906482155
3,20,identity,0.1,lbfgs,200,0.4905090958583372
3,20,identity,0.1,lbfgs,300,0.4490242890416008
3,20,logistic,0.001,adam,100,0.5112649715819056
3,20,logistic,0.001,adam,200,0.5283133610397259
3,20,logistic,0.001,adam,300,0.5009551193241991
3,20,logistic,0.001,lbfgs,100,0.5250856215061764
3,20,logistic,0.001,lbfgs,200,0.5370183357552912
3,20,logistic,0.001,lbfgs,300,0.543451796301059
3,20,logistic,0.01,adam,100,0.5071531875714954
3,20,logistic,0.01,adam,200,0.5921952030963504
3,20,logistic,0.01,adam,300,0.6163858570686884
3,20,logistic,0.01,lbfgs,100,0.53431043545264
3,20,logistic,0.01,lbfgs,200,0.5099558137798788
3,20,logistic,0.01,lbfgs,300,0.6055158050220213
3,20,logistic,0.1,adam,100,0.5410375467567162
3,20,logistic,0.1,adam,200,0.5738771695997651
3,20,logistic,0.1,adam,300,0.5574060371151103
3,20,logistic,0.1,lbfgs,100,0.5011000311428168
3,20,logistic,0.1,lbfgs,200,0.5862729725354727
3,20,logistic,0.1,lbfgs,300,0.5129569061666106
3,20,tanh,0.001,adam,100,0.5594089039675312
3,20,tanh,0.001,adam,200,0.6025721572452887
3,20,tanh,0.001,adam,300,0.5503466963838186
3,20,tanh,0.001,lbfgs,100,0.5731929040894851
3,20,tanh,0.001,lbfgs,200,0.606576468101957
3,20,tanh,0.001,lbfgs,300,0.5547566918738862
3,20,tanh,0.01,adam,100,0.5776495197986754
3,20,tanh,0.01,adam,200,0.5437206485742285
3,20,tanh,0.01,adam,300,0.609231395436812
3,20,tanh,0.01,lbfgs,100,0.5099262356070609
3,20,tanh,0.01,lbfgs,200,0.5696943712486446
3,20,tanh,0.01,lbfgs,300,0.5672311089228601
3,20,tanh,0.1,adam,100,0.47452940026611296
3,20,tanh,0.1,adam,200,0.5165933416852793
3,20,tanh,0.1,adam,300,0.44308451672513616
3,20,tanh,0.1,lbfgs,100,0.5561858945354865
3,20,tanh,0.1,lbfgs,200,0.5450829177273608
3,20,tanh,0.1,lbfgs,300,0.5613015168554129
3,20,relu,0.001,adam,100,0.5320129123920023
3,20,relu,0.001,adam,200,0.6713792862892772
3,20,relu,0.001,adam,300,0.5811720934422578
3,20,relu,0.001,lbfgs,100,0.5979757992793726
3,20,relu,0.001,lbfgs,200,0.5210306798466829
3,20,relu,0.001,lbfgs,300,0.5787806873988024
3,20,relu,0.01,adam,100,0.5522465095533209
3,20,relu,0.01,adam,200,0.5702600368712809
3,20,relu,0.01,adam,300,0.6088457508893158
3,20,relu,0.01,lbfgs,100,0.6117155412067976
3,20,relu,0.01,lbfgs,200,0.5339334857527529
3,20,relu,0.01,lbfgs,300,0.6280598998628045
3,20,relu,0.1,adam,100,0.5629537913970859
3,20,relu,0.1,adam,200,0.5751075801516485
3,20,relu,0.1,adam,300,0.5268556245726246
3,20,relu,0.1,lbfgs,100,0.5528835537550877
3,20,relu,0.1,lbfgs,200,0.577898669037779
3,20,relu,0.1,lbfgs,300,0.5657544723857357
